rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_columntransformer__countvectorizer__max_features,param_decisiontreeregressor__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
111,0.2467320442199707,0.025871816524724825,0.05872454643249512,0.017357943917446602,283,25,"{'columntransformer__countvectorizer__max_features': 283, 'decisiontreeregressor__max_depth': 25}",-0.11430531771267897,-0.11498165833256775,-0.11152486352772181,-0.1177926486412688,-0.11249866290553254,-0.11422063022395398,0.002171542348318776,-0.03176326524967072,-0.037599391135676515,-0.03492765095376188,-0.033136699012999635,-0.038947291634115484,-0.03527485959724484,0.0026800665412127726
112,0.24706854820251464,0.019263514815377244,0.059827661514282225,0.007037703844125391,359,21,"{'columntransformer__countvectorizer__max_features': 359, 'decisiontreeregressor__max_depth': 21}",-0.11403499300670863,-0.11429228188129235,-0.10909593681873424,-0.12182560251862118,-0.11205722331347331,-0.11426120750776594,0.004214493519204699,-0.042536392163668536,-0.04784035927899239,-0.043550729028363294,-0.0441192546151208,-0.04872725086703919,-0.045354797190636835,0.002460735539656068
113,0.24112277030944823,0.014613538112517758,0.06030483245849609,0.006965389868498624,401,19,"{'columntransformer__countvectorizer__max_features': 401, 'decisiontreeregressor__max_depth': 19}",-0.11576394790683768,-0.11182674888153407,-0.10920127420635749,-0.12106221085802811,-0.11345900824052667,-0.1142626380186568,0.0040170860714545,-0.0483659054113784,-0.05336964236982148,-0.0510866059654728,-0.05083976412254251,-0.054897313543483435,-0.051711846282539733,0.0022468761692060425
114,0.2567573070526123,0.012351226620525681,0.05828242301940918,0.0035379476171601225,419,24,"{'columntransformer__countvectorizer__max_features': 419, 'decisiontreeregressor__max_depth': 24}",-0.11296822696972,-0.11428535238978393,-0.11457054788756761,-0.11393451648487052,-0.11557770975165325,-0.11426727069671908,0.0008494462300779783,-0.035207803652666604,-0.04027398205250242,-0.03624663274010225,-0.03586626854357201,-0.04260768702835416,-0.038040474803439486,0.0028919560922010066
115,0.2665231704711914,0.023145722420609447,0.06208815574645996,0.008441255342128709,184,26,"{'columntransformer__countvectorizer__max_features': 184, 'decisiontreeregressor__max_depth': 26}",-0.11189722160799721,-0.11138183648763567,-0.11862598073208945,-0.11646505944516451,-0.11313896711660985,-0.11430181307789933,0.002794229586184041,-0.029367503539169598,-0.036488504287775746,-0.03147087463868736,-0.029463682190004777,-0.03695879187918473,-0.03274987130696444,0.0033336968084987768
116,0.24464802742004393,0.015265187845114924,0.05906939506530762,0.010190379967667682,209,19,"{'columntransformer__countvectorizer__max_features': 209, 'decisiontreeregressor__max_depth': 19}",-0.11525782859321325,-0.11339869961155408,-0.11266350789020568,-0.11758546824980064,-0.11267463465747148,-0.11431602780044903,0.00188905871241809,-0.04815131209535851,-0.053928316112524154,-0.04977478940601045,-0.0500762234362692,-0.05280677217459752,-0.05094748264495197,0.0021116437909948485
117,0.264069938659668,0.0174303277591286,0.05850791931152344,0.005380699905399437,401,19,"{'columntransformer__countvectorizer__max_features': 401, 'decisiontreeregressor__max_depth': 19}",-0.11564724243966935,-0.11033679977657283,-0.11484426754608207,-0.11541158468976338,-0.11566293425801201,-0.11438056574201994,0.002043477500937095,-0.0482740885655926,-0.0537593907449243,-0.051186197762816396,-0.05108141979821371,-0.05482545879272961,-0.05182531113285532,0.002294104263830373
118,0.28188128471374513,0.05660898398354763,0.06838393211364746,0.015438951510736454,177,22,"{'columntransformer__countvectorizer__max_features': 177, 'decisiontreeregressor__max_depth': 22}",-0.1157709101671584,-0.11458749668233004,-0.11177655864105963,-0.11343839363358323,-0.11651268902157211,-0.11441720962914068,0.0016842597843106453,-0.0394901859270479,-0.04571431950910917,-0.03987148067311061,-0.04084118180498965,-0.045247075896377845,-0.04223284876212703,0.0026922555368049154
119,0.24520263671875,0.017776655237810527,0.05681524276733398,0.0105649916601995,140,19,"{'columntransformer__countvectorizer__max_features': 140, 'decisiontreeregressor__max_depth': 19}",-0.1132463366676522,-0.11571304312035105,-0.1137112513864466,-0.11970731755050434,-0.11019228675775757,-0.11451404709654237,0.0031412364630082168,-0.04606738836757979,-0.05308756959061123,-0.04797968570854863,-0.04939028015288216,-0.05266058154415012,-0.04983710107275439,0.002698071985959951
120,0.24188437461853027,0.022584121659214553,0.0647702693939209,0.008687491472153893,221,17,"{'columntransformer__countvectorizer__max_features': 221, 'decisiontreeregressor__max_depth': 17}",-0.11534975193155299,-0.11358612832832238,-0.11058154324077756,-0.11982300753200184,-0.1139800896179531,-0.11466410413012158,0.0030126934233294512,-0.054801699855803375,-0.058888114686797235,-0.057178766038280406,-0.056991013283571056,-0.05906766410717701,-0.05738545159432582,0.0015467326112974732
121,0.26000237464904785,0.014779825662157972,0.06330842971801758,0.008010654810597016,247,25,"{'columntransformer__countvectorizer__max_features': 247, 'decisiontreeregressor__max_depth': 25}",-0.1157155325310982,-0.11324797730863248,-0.11711494630055122,-0.1144537878058137,-0.11332235213213734,-0.1147709192156466,0.0014768228241169516,-0.032503027977437024,-0.037931214417871485,-0.03460738526799396,-0.03274660137704779,-0.03908732104568041,-0.035375110017206134,0.002685572364771841
122,0.2502158164978027,0.019953788009512915,0.0533482551574707,0.004189839592301218,116,17,"{'columntransformer__countvectorizer__max_features': 116, 'decisiontreeregressor__max_depth': 17}",-0.11357694993206183,-0.11872147825897535,-0.11165361822957369,-0.11989721926380688,-0.11041451203211472,-0.1148527555433065,0.0037940425578164927,-0.05115725060016571,-0.05915564262693806,-0.05466927705840973,-0.055893423332432954,-0.0573929865722061,-0.05565371603803051,0.0027030846435377614
123,0.25032429695129393,0.03963772990386562,0.06601810455322266,0.014260497767286702,395,18,"{'columntransformer__countvectorizer__max_features': 395, 'decisiontreeregressor__max_depth': 18}",-0.11577017701956945,-0.11127079715680843,-0.11440757144051046,-0.11980149220618144,-0.1136174240387744,-0.11497349237236883,0.002821823116646636,-0.051248417934374825,-0.0562814416522034,-0.054207872150414865,-0.053753627053809205,-0.05767333171627721,-0.054632938101415895,0.0022077320051355764
124,0.24922523498535157,0.026478791104454998,0.06622929573059082,0.017614890024773913,215,18,"{'columntransformer__countvectorizer__max_features': 215, 'decisiontreeregressor__max_depth': 18}",-0.11487784665714751,-0.11208563989408288,-0.11391783052759565,-0.11955593458614756,-0.11454904263177385,-0.11499725885934949,0.002475454381122299,-0.051647870797771334,-0.05610472808536313,-0.05332232672798243,-0.05361705096172413,-0.0556865365159961,-0.05407570261776742,0.001636094992041764
125,0.23277535438537597,0.019272256449888607,0.05604710578918457,0.01105863833902721,341,26,"{'columntransformer__countvectorizer__max_features': 341, 'decisiontreeregressor__max_depth': 26}",-0.11226071508288252,-0.11637327739836688,-0.11619979146279719,-0.11553985175716606,-0.11504648785128603,-0.11508402471049975,0.0014891186993905695,-0.03027074579212681,-0.0342883614717211,-0.032806975277781966,-0.03095749231140693,-0.03750194400827331,-0.03316510377226202,0.00258646490754892
126,0.2459634304046631,0.012102227303207896,0.06359467506408692,0.006244577894919488,110,3,"{'columntransformer__countvectorizer__max_features': 110, 'decisiontreeregressor__max_depth': 3}",-0.11635764843478233,-0.11548542247327787,-0.10808471983213948,-0.12552313317468403,-0.10999240783589266,-0.11508866635015529,0.006093815660749029,-0.1072205371284171,-0.10741330883808696,-0.10977590637101875,-0.10844073657040793,-0.11417614698304308,-0.10940532717819476,0.002552251171732553
127,0.23439388275146483,0.021072249094311657,0.06835312843322754,0.014703072478337773,141,3,"{'columntransformer__countvectorizer__max_features': 141, 'decisiontreeregressor__max_depth': 3}",-0.11635764843478233,-0.11564764363126172,-0.10808471983213948,-0.12552313317468403,-0.10999240783589266,-0.11512111058175205,0.006096273018405408,-0.1072205371284171,-0.10722229683691265,-0.10977590637101875,-0.10844073657040793,-0.11417614698304308,-0.10936712477795991,0.002583026035670756
127,0.24691386222839357,0.02195105507537433,0.053966856002807616,0.008673990588086773,185,3,"{'columntransformer__countvectorizer__max_features': 185, 'decisiontreeregressor__max_depth': 3}",-0.11635764843478233,-0.11564764363126172,-0.10808471983213948,-0.12552313317468403,-0.10999240783589266,-0.11512111058175205,0.006096273018405408,-0.1072205371284171,-0.10722229683691265,-0.10977590637101875,-0.10844073657040793,-0.11417614698304308,-0.10936712477795991,0.002583026035670756
127,0.23634729385375977,0.02410388756470797,0.06510357856750489,0.004514803667518499,132,3,"{'columntransformer__countvectorizer__max_features': 132, 'decisiontreeregressor__max_depth': 3}",-0.11635764843478233,-0.11564764363126172,-0.10808471983213948,-0.12552313317468403,-0.10999240783589266,-0.11512111058175205,0.006096273018405408,-0.1072205371284171,-0.10722229683691265,-0.10977590637101875,-0.10844073657040793,-0.11417614698304308,-0.10936712477795991,0.002583026035670756
127,0.23075604438781738,0.023123193978345107,0.0608405590057373,0.007469223056597691,297,3,"{'columntransformer__countvectorizer__max_features': 297, 'decisiontreeregressor__max_depth': 3}",-0.11635764843478233,-0.11564764363126172,-0.10808471983213948,-0.12552313317468403,-0.10999240783589266,-0.11512111058175205,0.006096273018405408,-0.1072205371284171,-0.10722229683691265,-0.10977590637101875,-0.10844073657040793,-0.11417614698304308,-0.10936712477795991,0.002583026035670756
127,0.22433362007141114,0.020093836443373623,0.05949215888977051,0.007903897227721512,209,3,"{'columntransformer__countvectorizer__max_features': 209, 'decisiontreeregressor__max_depth': 3}",-0.11635764843478233,-0.11564764363126172,-0.10808471983213948,-0.12552313317468403,-0.10999240783589266,-0.11512111058175205,0.006096273018405408,-0.1072205371284171,-0.10722229683691265,-0.10977590637101875,-0.10844073657040793,-0.11417614698304308,-0.10936712477795991,0.002583026035670756
127,0.24582839012145996,0.011913521995637536,0.06150593757629395,0.006816602062735626,192,3,"{'columntransformer__countvectorizer__max_features': 192, 'decisiontreeregressor__max_depth': 3}",-0.11635764843478233,-0.11564764363126172,-0.10808471983213948,-0.12552313317468403,-0.10999240783589266,-0.11512111058175205,0.006096273018405408,-0.1072205371284171,-0.10722229683691265,-0.10977590637101875,-0.10844073657040793,-0.11417614698304308,-0.10936712477795991,0.002583026035670756
127,0.23127532005310059,0.02795407910907642,0.05693793296813965,0.004949028519810223,356,3,"{'columntransformer__countvectorizer__max_features': 356, 'decisiontreeregressor__max_depth': 3}",-0.11635764843478233,-0.11564764363126172,-0.10808471983213948,-0.12552313317468403,-0.10999240783589266,-0.11512111058175205,0.006096273018405408,-0.1072205371284171,-0.10722229683691265,-0.10977590637101875,-0.10844073657040793,-0.11417614698304308,-0.10936712477795991,0.002583026035670756
127,0.245772647857666,0.006748012218484143,0.05569047927856445,0.0037193852182079395,391,3,"{'columntransformer__countvectorizer__max_features': 391, 'decisiontreeregressor__max_depth': 3}",-0.11635764843478233,-0.11564764363126172,-0.10808471983213948,-0.12552313317468403,-0.10999240783589266,-0.11512111058175205,0.006096273018405408,-0.1072205371284171,-0.10722229683691265,-0.10977590637101875,-0.10844073657040793,-0.11417614698304308,-0.10936712477795991,0.002583026035670756
127,0.2443464756011963,0.021878529853508324,0.05592632293701172,0.007973937690965183,307,3,"{'columntransformer__countvectorizer__max_features': 307, 'decisiontreeregressor__max_depth': 3}",-0.11635764843478233,-0.11564764363126172,-0.10808471983213948,-0.12552313317468403,-0.10999240783589266,-0.11512111058175205,0.006096273018405408,-0.1072205371284171,-0.10722229683691265,-0.10977590637101875,-0.10844073657040793,-0.11417614698304308,-0.10936712477795991,0.002583026035670756
127,0.22074379920959472,0.01580156520622787,0.07046623229980468,0.007115296510312487,424,3,"{'columntransformer__countvectorizer__max_features': 424, 'decisiontreeregressor__max_depth': 3}",-0.11635764843478233,-0.11564764363126172,-0.10808471983213948,-0.12552313317468403,-0.10999240783589266,-0.11512111058175205,0.006096273018405408,-0.1072205371284171,-0.10722229683691265,-0.10977590637101875,-0.10844073657040793,-0.11417614698304308,-0.10936712477795991,0.002583026035670756
127,0.24782180786132812,0.010653932423266704,0.05903639793395996,0.008340670711090575,195,3,"{'columntransformer__countvectorizer__max_features': 195, 'decisiontreeregressor__max_depth': 3}",-0.11635764843478233,-0.11564764363126172,-0.10808471983213948,-0.12552313317468403,-0.10999240783589266,-0.11512111058175205,0.006096273018405408,-0.1072205371284171,-0.10722229683691265,-0.10977590637101875,-0.10844073657040793,-0.11417614698304308,-0.10936712477795991,0.002583026035670756
138,0.2512272834777832,0.017165374298870113,0.08981313705444335,0.010643138628940653,388,24,"{'columntransformer__countvectorizer__max_features': 388, 'decisiontreeregressor__max_depth': 24}",-0.11439046591657992,-0.11338916267800535,-0.1110769681684238,-0.12178103498562293,-0.11537294608037138,-0.11520211556580066,0.003585352930291623,-0.03537661872322362,-0.03957468295236257,-0.03685148740434297,-0.035393466069228094,-0.04253058800123432,-0.037945368630078316,0.002756307702071053
139,0.25361042022705077,0.021510948397280027,0.05479297637939453,0.006567037051104061,414,26,"{'columntransformer__countvectorizer__max_features': 414, 'decisiontreeregressor__max_depth': 26}",-0.11729209563719908,-0.11452338828710713,-0.11276270747764115,-0.11872234188657235,-0.11283355817796631,-0.11522681829329721,0.0023991000630841954,-0.029581863491024714,-0.03475869464696405,-0.03261122509909916,-0.03131402573323516,-0.03903701260745271,-0.03346056431555516,0.003260528883041598
140,0.2385106086730957,0.013230574346899096,0.06854395866394043,0.01312151816503903,328,27,"{'columntransformer__countvectorizer__max_features': 328, 'decisiontreeregressor__max_depth': 27}",-0.11476296867615869,-0.11298107939051204,-0.11596025387551748,-0.11572620521251747,-0.11687321197262435,-0.115260743825466,0.0013229264661213077,-0.02897808422453804,-0.032847766804604266,-0.030490719183263605,-0.028294696855194815,-0.03620168943299228,-0.031362591300118606,0.0028802995790557276
