rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_columntransformer__countvectorizer__max_features,param_randomforestregressor__max_depth,param_randomforestregressor__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
123,3.991055631637573,0.044724237188384315,0.08531193733215332,0.006216462000679277,135,67,290,"{'columntransformer__countvectorizer__max_features': 135, 'randomforestregressor__max_depth': 67, 'randomforestregressor__n_estimators': 290}",-0.0979003979004271,-0.09659444689062929,-0.09080391692509444,-0.10127789179250002,-0.09418575894349349,-0.09615248249042888,0.00352123604554033,-0.0342361277384905,-0.034020627593892044,-0.03457961277389643,-0.03400112185934301,-0.034210570541693255,-0.03420961210146305,0.00020822479217275154
124,4.292660760879516,0.056648875191647276,0.08807544708251953,0.008115049174259849,138,99,313,"{'columntransformer__countvectorizer__max_features': 138, 'randomforestregressor__max_depth': 99, 'randomforestregressor__n_estimators': 313}",-0.09780317101988344,-0.09557507045289305,-0.09152761094501768,-0.10148442690341754,-0.09439132952088494,-0.09615632176841933,0.0033460075134098314,-0.03418629011587058,-0.033991325845657436,-0.03422954365172997,-0.033791205625290144,-0.03406352723572202,-0.03405237849485403,0.00015580937279076294
125,8.246061515808105,0.0960711400168086,0.11231980323791504,0.01680637741197922,414,35,636,"{'columntransformer__countvectorizer__max_features': 414, 'randomforestregressor__max_depth': 35, 'randomforestregressor__n_estimators': 636}",-0.09759233036420895,-0.09619547480222866,-0.09090015589970515,-0.1023279341150687,-0.09376765868322211,-0.09615671077288672,0.00383367820303036,-0.04264262758521853,-0.045535965198055944,-0.04592933753392765,-0.04265606715254058,-0.04502316079836868,-0.044357431653622284,0.0014239535711963217
126,1.2792052745819091,0.024377272696371948,0.06941156387329102,0.01111157149607771,146,68,82,"{'columntransformer__countvectorizer__max_features': 146, 'randomforestregressor__max_depth': 68, 'randomforestregressor__n_estimators': 82}",-0.09793196244750363,-0.09658916966464025,-0.09103249307751722,-0.10111466494961167,-0.09418823907869478,-0.09617130584359351,0.0034073823248857577,-0.034464879764151544,-0.03435972230934998,-0.03494230387319839,-0.034644932777063195,-0.03499035296181844,-0.03468043833711631,0.0002510798865824671
127,5.841167068481445,0.07908225307938421,0.09452629089355469,0.0031789382115107166,130,56,456,"{'columntransformer__countvectorizer__max_features': 130, 'randomforestregressor__max_depth': 56, 'randomforestregressor__n_estimators': 456}",-0.09753931418003822,-0.09659784080839101,-0.09098242155795817,-0.10153482478795238,-0.09437161692035091,-0.09620520365093814,0.0034922305019776424,-0.034523284593743646,-0.03490074170272336,-0.03534635130016581,-0.034364094811997585,-0.035210930630510597,-0.034869080607828194,0.0003795356937232066
128,3.174749183654785,0.08951918090841898,0.07520837783813476,0.0077798542587912516,157,46,237,"{'columntransformer__countvectorizer__max_features': 157, 'randomforestregressor__max_depth': 46, 'randomforestregressor__n_estimators': 237}",-0.0981824234349026,-0.09628562515420772,-0.0907051624672383,-0.1017231228536933,-0.09425956691885641,-0.09623118016577967,0.003698536992904795,-0.036531540034399325,-0.038056250010696645,-0.038294888017787805,-0.03632698256128735,-0.03785453819023135,-0.0374128397628805,0.0008176623319410977
129,6.847855806350708,0.08513879477451969,0.10746335983276367,0.004391602904997662,156,39,566,"{'columntransformer__countvectorizer__max_features': 156, 'randomforestregressor__max_depth': 39, 'randomforestregressor__n_estimators': 566}",-0.097715701898022,-0.0968714540861632,-0.09067941816879135,-0.10166708125864354,-0.09440884224656074,-0.09626849953163616,0.003641395041620971,-0.03913262921715535,-0.04091679461988095,-0.04139431052228119,-0.038946951596159456,-0.040722949054034584,-0.04022272700190231,0.0009920157227784148
130,2.376160001754761,0.03131182081142425,0.07534799575805665,0.008239750119270119,411,31,183,"{'columntransformer__countvectorizer__max_features': 411, 'randomforestregressor__max_depth': 31, 'randomforestregressor__n_estimators': 183}",-0.09708824788299661,-0.09671298622302851,-0.09150645707549233,-0.10293725988227145,-0.09321179795701608,-0.09629134980416099,0.003933440798797342,-0.04571615722040854,-0.048351033408383565,-0.04885112366510195,-0.045899272308354826,-0.04798984018702471,-0.04736148535785471,0.0012990942309212962
131,0.9232111930847168,0.014440716670356768,0.06254119873046875,0.006048435938925296,227,52,55,"{'columntransformer__countvectorizer__max_features': 227, 'randomforestregressor__max_depth': 52, 'randomforestregressor__n_estimators': 55}",-0.09797663299827393,-0.09546116270983644,-0.09223046651384419,-0.10174033433677822,-0.09406691029907376,-0.0962951013715613,0.0033063471182173693,-0.03611137390516589,-0.03839499628435053,-0.03772739409478724,-0.03616660279864754,-0.03625303704376303,-0.03693068082534284,0.0009479717244981402
132,5.0532386302948,0.04899874276716265,0.09689445495605468,0.016741370037703093,320,33,407,"{'columntransformer__countvectorizer__max_features': 320, 'randomforestregressor__max_depth': 33, 'randomforestregressor__n_estimators': 407}",-0.09765383428251864,-0.09689759362355876,-0.09075349661664193,-0.10215074111049631,-0.0940809283242286,-0.09630731879148885,0.0037976010323824577,-0.04373991244124663,-0.04635865641200505,-0.046923329595577316,-0.04377914340378959,-0.04611319610349666,-0.04538284759122305,0.0013512808470229445
133,8.936028242111206,0.11823515737365493,0.12632284164428711,0.009926780975670216,160,33,801,"{'columntransformer__countvectorizer__max_features': 160, 'randomforestregressor__max_depth': 33, 'randomforestregressor__n_estimators': 801}",-0.09733356394086756,-0.09697955463771027,-0.09129867885220329,-0.10209408778367937,-0.09413012697601517,-0.09636720243809513,0.0036000134304100535,-0.042539762026761616,-0.04517722390798372,-0.045845008795132446,-0.04249138310801173,-0.044945688278765696,-0.04419981322333104,0.001406615309772316
134,2.3041747570037843,0.03422542667890466,0.07302823066711425,0.012832991117270265,140,50,164,"{'columntransformer__countvectorizer__max_features': 140, 'randomforestregressor__max_depth': 50, 'randomforestregressor__n_estimators': 164}",-0.09726033284663468,-0.09651699649774058,-0.09097169583039294,-0.10269311970679802,-0.09441131966580069,-0.09637069290947338,0.003841204434372129,-0.03530559398486431,-0.03698213353700146,-0.036468335661036674,-0.0352629248573816,-0.03624131763421427,-0.03605206113489966,0.0006714292885139561
135,1.3951101779937745,0.11873960171994738,0.06403117179870606,0.0033921735163609957,242,51,83,"{'columntransformer__countvectorizer__max_features': 242, 'randomforestregressor__max_depth': 51, 'randomforestregressor__n_estimators': 83}",-0.09856173214719294,-0.09515993014763686,-0.09263204068395113,-0.10117994004224955,-0.09433248005910098,-0.09637322461602629,0.003083091222456052,-0.03580552912267542,-0.037599934743023894,-0.03801167863676643,-0.035870736637031775,-0.03624017299835355,-0.036705610427570215,0.0009197198215054041
136,3.1300282001495363,0.018836831001488242,0.0779958724975586,0.008394284955747596,344,35,233,"{'columntransformer__countvectorizer__max_features': 344, 'randomforestregressor__max_depth': 35, 'randomforestregressor__n_estimators': 233}",-0.09789344666936448,-0.09676981570624087,-0.09089827491658739,-0.10285048199584701,-0.09354765035529598,-0.09639193392866714,0.0040590741966888355,-0.04304944835104451,-0.04515756713887118,-0.045170371944492256,-0.04209969242621863,-0.0443808009291831,-0.043971576157961934,0.0012137066577585802
137,6.90908579826355,0.08456338889093207,0.11535840034484864,0.0077190191214677,158,33,615,"{'columntransformer__countvectorizer__max_features': 158, 'randomforestregressor__max_depth': 33, 'randomforestregressor__n_estimators': 615}",-0.09812886425554769,-0.09674948668210909,-0.09111689880882773,-0.10216715695729864,-0.09397706403333708,-0.09642789414742403,0.0037456400895604543,-0.042394401417652376,-0.04518205799477993,-0.045895446336149205,-0.04289814845935719,-0.04484622830743918,-0.044243256503075576,0.001356630772050142
138,1.63944730758667,0.027662170426948293,0.06614146232604981,0.010854014787979227,437,28,127,"{'columntransformer__countvectorizer__max_features': 437, 'randomforestregressor__max_depth': 28, 'randomforestregressor__n_estimators': 127}",-0.09760264961931164,-0.09708414539956182,-0.0914050805158896,-0.10244467362629833,-0.09361102282222734,-0.09642951439665774,0.0037729500165221068,-0.04900544256766588,-0.05244068385511459,-0.05156332817469877,-0.04820665053740666,-0.05130644844518318,-0.05050451071601382,0.001614950876694183
139,8.317081594467163,0.0856676044649262,0.1253969669342041,0.010661710250169003,158,32,750,"{'columntransformer__countvectorizer__max_features': 158, 'randomforestregressor__max_depth': 32, 'randomforestregressor__n_estimators': 750}",-0.09799203014488504,-0.09730806028382812,-0.09121260151997934,-0.10202603931635891,-0.09365813417662007,-0.0964393730883343,0.00372640931283775,-0.04312320833146492,-0.04600764515334074,-0.04653430299748019,-0.043344942545429165,-0.04565969144561481,-0.04493395809466597,0.0014173483499307833
140,6.0077917098999025,0.07010947390232815,0.10017623901367187,0.011517750538132086,419,33,477,"{'columntransformer__countvectorizer__max_features': 419, 'randomforestregressor__max_depth': 33, 'randomforestregressor__n_estimators': 477}",-0.09773968144210349,-0.09661312097688855,-0.09134674222665676,-0.1028561669783631,-0.09375414202376088,-0.09646197072955456,0.003899718853129978,-0.04424522115281636,-0.046904726850851806,-0.047139250080626645,-0.043782964632875884,-0.04640383396805178,-0.045695199337044495,0.0014006770288345727
141,0.9965907096862793,0.013740393620063737,0.062311744689941405,0.010962952335533729,430,52,54,"{'columntransformer__countvectorizer__max_features': 430, 'randomforestregressor__max_depth': 52, 'randomforestregressor__n_estimators': 54}",-0.09706724422403994,-0.09577062069645231,-0.09093632051494363,-0.1024735081342106,-0.09607330937957674,-0.09646420058984465,0.00367877006394223,-0.03654730695855099,-0.03788468557337202,-0.03823363018751426,-0.03576506625713484,-0.03738494077082084,-0.03716312594947859,0.0008999592615664377
142,8.382577848434448,0.21854450283096724,0.11088628768920898,0.0031262646795112837,272,30,697,"{'columntransformer__countvectorizer__max_features': 272, 'randomforestregressor__max_depth': 30, 'randomforestregressor__n_estimators': 697}",-0.09769927552838113,-0.09731989249845122,-0.09073843356451491,-0.10257798554616442,-0.09400312323714276,-0.09646774207493089,0.003961747904451517,-0.04617623126075896,-0.048933847458991535,-0.04924586298749777,-0.045964797507345945,-0.04863512880408236,-0.04779117360373532,0.0014197023307377197
143,63.654236793518066,0.11835876998162904,0.12886648178100585,0.014905483158014246,411,31,841,"{'columntransformer__countvectorizer__max_features': 411, 'randomforestregressor__max_depth': 31, 'randomforestregressor__n_estimators': 841}",-0.09722380027383963,-0.09675247132557693,-0.09123195887372507,-0.10330869878733397,-0.09385590715815863,-0.09647456728372683,0.0040419366133675975,-0.045969394458287925,-0.048502429731761776,-0.04890049191210796,-0.04545327650537092,-0.048295463541125454,-0.04742421122973081,0.0014214159072946564
144,4.8081847667694095,0.04531602644647241,0.09813017845153808,0.013369037524723978,388,33,380,"{'columntransformer__countvectorizer__max_features': 388, 'randomforestregressor__max_depth': 33, 'randomforestregressor__n_estimators': 380}",-0.09763428344161579,-0.09674529527455232,-0.09160651841870858,-0.10267265037026596,-0.09426847546170782,-0.0965854445933701,0.0036969647320455623,-0.04408713288002129,-0.04681784769777491,-0.04709000544956832,-0.043894871253081974,-0.04574669079944451,-0.0455273096159782,0.0013337615193124534
145,1.5290859699249268,0.020927700527124914,0.061075019836425784,0.0019522829284782997,311,61,91,"{'columntransformer__countvectorizer__max_features': 311, 'randomforestregressor__max_depth': 61, 'randomforestregressor__n_estimators': 91}",-0.09763862309781746,-0.09652772202302472,-0.09062384923081462,-0.10268918088169986,-0.09544893628368394,-0.09658566230340812,0.0038781537798976235,-0.03546824065153111,-0.035528252217447764,-0.036499613475470656,-0.03491410694755299,-0.03580477150083979,-0.035642996958568464,0.000516710679235309
146,1.0017030239105225,0.01479894798993925,0.06137862205505371,0.00417770789638078,268,60,56,"{'columntransformer__countvectorizer__max_features': 268, 'randomforestregressor__max_depth': 60, 'randomforestregressor__n_estimators': 56}",-0.09855152720807743,-0.09616531529262233,-0.09158812074281268,-0.10281155773266998,-0.09383163174966565,-0.09658963054516961,0.003882347679822174,-0.03539996366988895,-0.03578630625126926,-0.03639035794304815,-0.03471544979950709,-0.035690413774619824,-0.03559649828766665,0.0005458814209427418
147,5.375459957122803,0.06148545481994263,0.09529752731323242,0.00885566768319605,126,38,454,"{'columntransformer__countvectorizer__max_features': 126, 'randomforestregressor__max_depth': 38, 'randomforestregressor__n_estimators': 454}",-0.09756219376814186,-0.09736122675204278,-0.09131271159168534,-0.10197977151633812,-0.0948598150688324,-0.0966151437394081,0.0035051316730366814,-0.039213399289446005,-0.04082749839245139,-0.041794441786473915,-0.03896281817048659,-0.04111102195271782,-0.040381835918315144,0.0011049559427156563
148,4.738045263290405,0.08893608075530393,0.08900957107543946,0.009121569618463804,280,29,413,"{'columntransformer__countvectorizer__max_features': 280, 'randomforestregressor__max_depth': 29, 'randomforestregressor__n_estimators': 413}",-0.0980865911509562,-0.09808910812552576,-0.09130838718324473,-0.10177299879486444,-0.09399998505151592,-0.09665141406122142,0.0036314002725563047,-0.04734036575167126,-0.04996991011391614,-0.05059106704247299,-0.04698295481505817,-0.04966084297975776,-0.04890902814057526,0.0014622182550428253
149,3.8724637031555176,0.04603714095633618,0.09544353485107422,0.012419040939477535,203,34,324,"{'columntransformer__countvectorizer__max_features': 203, 'randomforestregressor__max_depth': 34, 'randomforestregressor__n_estimators': 324}",-0.09758751547327654,-0.09807974723449549,-0.09086944090504717,-0.1019442614752269,-0.09480970775135068,-0.09665813456787935,0.003681128227594355,-0.04212628567520021,-0.044706954207248274,-0.0458847123805297,-0.0423087639086245,-0.04467258080464493,-0.04393985939524952,0.0014735868059450744
150,9.084552001953124,0.08032970630137486,0.12444138526916504,0.01004007238571465,362,29,793,"{'columntransformer__countvectorizer__max_features': 362, 'randomforestregressor__max_depth': 29, 'randomforestregressor__n_estimators': 793}",-0.09821587115337319,-0.09762552377948609,-0.09082919870601322,-0.10283185983535917,-0.09415572382265329,-0.09673163545937699,0.004041999746391753,-0.047671430702912146,-0.05032420326714733,-0.050371530372363624,-0.047141835467562884,-0.04985490245321122,-0.04907278045263944,0.0013825234099201266
151,10.042061138153077,0.14238395123625383,0.1290586471557617,0.008993711358392985,401,28,825,"{'columntransformer__countvectorizer__max_features': 401, 'randomforestregressor__max_depth': 28, 'randomforestregressor__n_estimators': 825}",-0.09820600194807937,-0.09722575873331117,-0.09134496021516611,-0.1034049793679637,-0.09364896315797747,-0.09676613268449956,0.004134358999574848,-0.04850948255861971,-0.051364124522780066,-0.05187442645508426,-0.048279433358980516,-0.050932991836987546,-0.05019209174649042,0.0014994852203976073
152,194.83229088783264,158.23356215178956,0.0666463851928711,0.015161900656521113,215,37,71,"{'columntransformer__countvectorizer__max_features': 215, 'randomforestregressor__max_depth': 37, 'randomforestregressor__n_estimators': 71}",-0.09798172561710064,-0.09696649132538825,-0.09172916835925346,-0.10287637459797482,-0.09440514035894063,-0.09679178005173157,0.0037361710732213165,-0.04138646203763274,-0.043227690490601156,-0.04423807847078644,-0.04088897401922535,-0.04374493697992268,-0.04269722839963368,0.001322209862386098
153,0.9812108516693115,0.022223091859694635,0.06335697174072266,0.008725872397948883,144,85,58,"{'columntransformer__countvectorizer__max_features': 144, 'randomforestregressor__max_depth': 85, 'randomforestregressor__n_estimators': 58}",-0.09829489577121923,-0.09693246297936538,-0.09327643061205307,-0.10052665456121036,-0.09508828725660987,-0.09682374623609158,0.0025092985615593776,-0.034319556777183895,-0.0343698431277216,-0.034914835983296554,-0.034763035808682265,-0.0345256634874088,-0.03457858703685862,0.00022827890858473916
154,21.25835609436035,22.420505691607175,0.07509980201721192,0.0032640555763976177,145,29,282,"{'columntransformer__countvectorizer__max_features': 145, 'randomforestregressor__max_depth': 29, 'randomforestregressor__n_estimators': 282}",-0.09779519604703543,-0.09754867127621673,-0.09150325908085434,-0.10303507288787822,-0.09426931284423568,-0.09683030242724408,0.003869943369829567,-0.04599782344567366,-0.04806797532794531,-0.049131267087985195,-0.04563160519996689,-0.048032487167691436,-0.0473722316458525,0.0013366361237678
155,5.468223285675049,0.11480386812338599,0.09904837608337402,0.0036803274291064034,144,31,491,"{'columntransformer__countvectorizer__max_features': 144, 'randomforestregressor__max_depth': 31, 'randomforestregressor__n_estimators': 491}",-0.09821487930205071,-0.09779834224619088,-0.09141114010733199,-0.10259319978231304,-0.09445708246646912,-0.09689492878087114,0.0037694495763237554,-0.04393806362893159,-0.04631836846593733,-0.04700998761615408,-0.04386319895860527,-0.04629441164340336,-0.045484806062606326,0.001318975966715372
156,1.0179826736450195,0.010557334035697653,0.0672722339630127,0.00882634978499366,147,41,71,"{'columntransformer__countvectorizer__max_features': 147, 'randomforestregressor__max_depth': 41, 'randomforestregressor__n_estimators': 71}",-0.09928768509419919,-0.09621296080961705,-0.09114936212944001,-0.10374242560812712,-0.0942075355690707,-0.09691999384209081,0.004319931782388865,-0.03834371154987302,-0.04057270004722413,-0.04087129680983082,-0.037744460536214434,-0.04042473745765655,-0.039591381280159786,0.0012855698187611043
157,4.928200769424438,0.08252385344350585,0.0891228199005127,0.004334510600835039,216,26,482,"{'columntransformer__countvectorizer__max_features': 216, 'randomforestregressor__max_depth': 26, 'randomforestregressor__n_estimators': 482}",-0.0975559638709586,-0.09828587787051435,-0.0916508894890552,-0.1033910780723326,-0.09373980362075329,-0.09692472258472282,0.004050234237513671,-0.04992460176847682,-0.05266870578683154,-0.05331566097265218,-0.04936782412801996,-0.05252705083258889,-0.05156076869771388,0.0015954260095873032
158,2.4003224849700926,0.062316118770546686,0.08399896621704102,0.02325201648812367,124,51,174,"{'columntransformer__countvectorizer__max_features': 124, 'randomforestregressor__max_depth': 51, 'randomforestregressor__n_estimators': 174}",-0.09901144060616594,-0.0971448210702506,-0.09139543865249426,-0.10143957137206704,-0.09572074661871273,-0.09694240366393811,0.0033706874920125837,-0.035126340620335365,-0.035890750457897934,-0.036641750386253495,-0.03527122613283697,-0.03611125575115837,-0.03580826466969643,0.0005561900286007443
159,3.659807634353638,0.049015550155034456,0.08302721977233887,0.010196712356189198,411,26,332,"{'columntransformer__countvectorizer__max_features': 411, 'randomforestregressor__max_depth': 26, 'randomforestregressor__n_estimators': 332}",-0.09819153648804571,-0.09810259913574672,-0.09117622745049113,-0.10371552692643658,-0.09395967545531436,-0.0970291130912069,0.004263553638485656,-0.050719667968442655,-0.05378540684179466,-0.05393266894409007,-0.05092578845034696,-0.05380928894835649,-0.052634564230606175,0.0014816366010218637
160,1.884177303314209,0.022304763625590168,0.07170619964599609,0.010721511958842843,307,29,151,"{'columntransformer__countvectorizer__max_features': 307, 'randomforestregressor__max_depth': 29, 'randomforestregressor__n_estimators': 151}",-0.09893353983895681,-0.09796382180597961,-0.09118335798006977,-0.1024551133794789,-0.09467470875504591,-0.0970421083519062,0.003838156561706712,-0.04740235342931861,-0.0502489309506022,-0.05014531848692285,-0.04706747826224111,-0.04915955335083336,-0.04880472689598363,0.0013411560038698869
161,3.308103609085083,0.030340376533578073,0.08138422966003418,0.007227075266129915,120,35,287,"{'columntransformer__countvectorizer__max_features': 120, 'randomforestregressor__max_depth': 35, 'randomforestregressor__n_estimators': 287}",-0.09785757331394444,-0.09847567379158816,-0.09164037828391339,-0.1034468897138654,-0.0947592893267091,-0.0972359608860041,0.003948249578561139,-0.040958928602223235,-0.04295299793423339,-0.043578808351243496,-0.04043050861568518,-0.04281753291655276,-0.04214775528398761,0.0012253306234019127
162,7.211949825286865,0.06737876296667258,0.11119647026062011,0.01095371188714565,108,73,579,"{'columntransformer__countvectorizer__max_features': 108, 'randomforestregressor__max_depth': 73, 'randomforestregressor__n_estimators': 579}",-0.09820000613353833,-0.09876973252350231,-0.0913305849374491,-0.10307408627650973,-0.09484843842616227,-0.09724456965943234,0.003948136390391679,-0.034241739400363694,-0.034290077308474685,-0.034611373472104676,-0.03439445266408424,-0.03442914449528806,-0.03439335746806307,0.00012842719229796417
163,3.028097152709961,0.03761183324544795,0.08106732368469238,0.008208311893472138,103,80,233,"{'columntransformer__countvectorizer__max_features': 103, 'randomforestregressor__max_depth': 80, 'randomforestregressor__n_estimators': 233}",-0.09807682447651014,-0.09837758328082352,-0.09193505801993108,-0.10325762429539617,-0.09471410541409546,-0.09727223909735129,0.00381375219855321,-0.034257409812530934,-0.034497662903477604,-0.034945353694009654,-0.03415276367002949,-0.03453007849383286,-0.03447665371477611,0.0002742071892997483
164,8.807096815109253,0.08752416574253157,0.13615493774414061,0.018966288718864223,110,73,692,"{'columntransformer__countvectorizer__max_features': 110, 'randomforestregressor__max_depth': 73, 'randomforestregressor__n_estimators': 692}",-0.0984401340270565,-0.09889147649641707,-0.09107596973713986,-0.10320305531024362,-0.09498529752993012,-0.09731918662015744,0.00406874242586273,-0.03431273643758054,-0.03420972880462165,-0.03450095223790911,-0.03418738662027935,-0.034344776777716676,-0.03431111617562146,0.0001120373096700551
165,12.34900360107422,0.11095396832040472,0.1488271713256836,0.005573466571015088,106,65,990,"{'columntransformer__countvectorizer__max_features': 106, 'randomforestregressor__max_depth': 65, 'randomforestregressor__n_estimators': 990}",-0.09807750569615657,-0.09899115523266186,-0.09230151912898633,-0.10323880167749518,-0.09467133697569204,-0.09745606374219838,0.003755177421860214,-0.03414367353562737,-0.03445298556967349,-0.03497625743452655,-0.03416165418876733,-0.034523304580734306,-0.03445157506186581,0.00030308288242935575
166,6.189601612091065,0.11166504359374974,0.1127737045288086,0.013094819947384716,182,24,630,"{'columntransformer__countvectorizer__max_features': 182, 'randomforestregressor__max_depth': 24, 'randomforestregressor__n_estimators': 630}",-0.09837257156825262,-0.09906128406565984,-0.09161485621025547,-0.10410602345828084,-0.09427771949323611,-0.09748649095913697,0.004286155191452514,-0.052245773698501086,-0.05517238535114044,-0.0557159359056339,-0.05183436491422394,-0.05482064606946475,-0.05395782118779282,0.0015969203734537971
167,7.603440475463867,0.11072907212867364,0.11440248489379883,0.006553834324430112,104,81,612,"{'columntransformer__countvectorizer__max_features': 104, 'randomforestregressor__max_depth': 81, 'randomforestregressor__n_estimators': 612}",-0.0979793480540857,-0.09904206943401858,-0.09214750329814043,-0.10338048078264926,-0.09491413517486944,-0.09749270734875268,0.0038085025628152437,-0.0342447886053614,-0.03423484707853784,-0.03479494153079302,-0.03416416337035361,-0.03465566774069807,-0.034418881665148796,0.00025555711704468195
168,267.11074032783506,0.14181949352679848,0.14375429153442382,0.01352035054156041,116,33,952,"{'columntransformer__countvectorizer__max_features': 116, 'randomforestregressor__max_depth': 33, 'randomforestregressor__n_estimators': 952}",-0.09845938098907436,-0.09957449463797834,-0.09166570295349,-0.10329739313018273,-0.09472839500179318,-0.09754507334250373,0.004013586058702768,-0.04187700039954084,-0.04396163073253378,-0.04475984003623668,-0.041750695478836905,-0.04403992588441035,-0.04327781850631172,0.0012279406126474727
169,2.2174533367156983,0.04824760074681751,0.06695237159729003,0.004117620486467723,420,25,191,"{'columntransformer__countvectorizer__max_features': 420, 'randomforestregressor__max_depth': 25, 'randomforestregressor__n_estimators': 191}",-0.09783608765933907,-0.09882160735506264,-0.09258011177397345,-0.10409596813338041,-0.09440232689668097,-0.09754722036368732,0.003978847233311995,-0.05216773656959801,-0.054994100470134935,-0.05532736097343922,-0.05192630983215294,-0.05465798018975198,-0.05381469760701542,0.0014607365357943941
170,5.227979040145874,0.0988842167656052,0.09795670509338379,0.007411960603891667,334,24,510,"{'columntransformer__countvectorizer__max_features': 334, 'randomforestregressor__max_depth': 24, 'randomforestregressor__n_estimators': 510}",-0.09871198063979857,-0.09925891302622904,-0.09136443566161921,-0.10398060909334955,-0.09457098733072562,-0.09757738515034439,0.004307093892303729,-0.05370836466010251,-0.05576728739245622,-0.05660077049280634,-0.05254025197640959,-0.05583004144747293,-0.05488934319384951,0.001516418310683209
171,6.158531713485718,0.080763409436921,0.11081066131591796,0.010294048731670054,116,26,646,"{'columntransformer__countvectorizer__max_features': 116, 'randomforestregressor__max_depth': 26, 'randomforestregressor__n_estimators': 646}",-0.09856447406905078,-0.09994343417851197,-0.09151248075312109,-0.1042069648549876,-0.09471937038210315,-0.09778934484755492,0.004364642913093314,-0.04874317135997262,-0.05060559107615537,-0.05153572620166123,-0.048242101565905554,-0.05080094978091336,-0.04998550799692163,0.0012677137779287305
172,9.142163848876953,0.09329823744100536,0.1390326976776123,0.01864347834445855,104,29,932,"{'columntransformer__countvectorizer__max_features': 104, 'randomforestregressor__max_depth': 29, 'randomforestregressor__n_estimators': 932}",-0.09864052827227475,-0.09988094650439029,-0.09217610083554836,-0.10396909207768795,-0.09439494364689369,-0.097812322267359,0.004154910698968265,-0.04490899893160524,-0.047183818113884245,-0.047665330835361404,-0.044593321449392764,-0.04733696410276817,-0.04633768668660236,0.0013085175974736616
173,1.3367331981658936,0.09249127461692784,0.07389645576477051,0.014103507770706613,433,21,109,"{'columntransformer__countvectorizer__max_features': 433, 'randomforestregressor__max_depth': 21, 'randomforestregressor__n_estimators': 109}",-0.09916957998672232,-0.09916814381267586,-0.09293999572208031,-0.10359628647820898,-0.09468534070194463,-0.09791186934032642,0.0037577300101922415,-0.058448675651910365,-0.06016848677645502,-0.061062793241466955,-0.05814742960107335,-0.06040416964811425,-0.059646310983803984,0.0011431898431556588
174,3.0606732845306395,0.02998079152767851,0.07401604652404785,0.0041079850491639,341,21,322,"{'columntransformer__countvectorizer__max_features': 341, 'randomforestregressor__max_depth': 21, 'randomforestregressor__n_estimators': 322}",-0.09994989327916984,-0.09918416593004278,-0.0921345865280577,-0.1043802191763967,-0.0941562056899108,-0.09796101412071556,0.0043607742406615,-0.057786060334388316,-0.06017639317614779,-0.060822896028372556,-0.05729524384002513,-0.06004798337233225,-0.05922571535025321,0.001409271156580339
175,6.458273649215698,0.11995889031299214,0.10193524360656739,0.0068783381799884125,321,21,694,"{'columntransformer__countvectorizer__max_features': 321, 'randomforestregressor__max_depth': 21, 'randomforestregressor__n_estimators': 694}",-0.09951308757377017,-0.09959487975564864,-0.09233493029235192,-0.10458701017550308,-0.09453708802778533,-0.09811339916501183,0.004295166021465279,-0.05762333903133715,-0.06012241249273496,-0.06074007065830879,-0.057109531437009406,-0.05990657536027257,-0.059100385795932575,0.0014510833782921228
176,3.8358930110931397,0.08560934461833604,0.0959768295288086,0.012822820959653668,237,20,439,"{'columntransformer__countvectorizer__max_features': 237, 'randomforestregressor__max_depth': 20, 'randomforestregressor__n_estimators': 439}",-0.09921064602638814,-0.10024137080029544,-0.09237450650835236,-0.10475888659929194,-0.09483595183594196,-0.09828427235405396,0.004322621400964161,-0.05882126172499162,-0.06179723178217504,-0.06228528017259305,-0.05832300759393217,-0.061866713848303216,-0.060618699024399016,0.0016867100032057316
177,1.3530709266662597,0.024955053978779264,0.06559734344482422,0.010807731059886172,299,21,133,"{'columntransformer__countvectorizer__max_features': 299, 'randomforestregressor__max_depth': 21, 'randomforestregressor__n_estimators': 133}",-0.09996161723934553,-0.09980891911154198,-0.09278076560509207,-0.10436817632891819,-0.0951370142048985,-0.09841129849795925,0.004056231338615156,-0.05794436165415617,-0.06017803283341415,-0.0605620641118397,-0.05731176594260665,-0.06004638613976622,-0.05920852213635658,0.0013168013322137331
178,3.1741446971893312,0.04331369499758978,0.08818869590759278,0.011656836018934098,377,19,358,"{'columntransformer__countvectorizer__max_features': 377, 'randomforestregressor__max_depth': 19, 'randomforestregressor__n_estimators': 358}",-0.09986995275886128,-0.10040885142389112,-0.09217615463788319,-0.10520202026460788,-0.094569352578698,-0.0984452663327883,0.004601382192127485,-0.060902624557791094,-0.06382679449002747,-0.06438660547144595,-0.06066405223796913,-0.0637234368607,-0.06270070272358672,0.0015835003093008322
