rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_columntransformer__countvectorizer__max_features,param_svr__C,param_svr__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
70,0.34421491622924805,0.011389274976464983,0.08717617988586426,0.0070682619939293695,349,0.003664071087314256,0.16409902000667845,"{'columntransformer__countvectorizer__max_features': 349, 'svr__C': 0.003664071087314256, 'svr__gamma': 0.16409902000667845}",-0.12658758545963492,-0.1263164949360599,-0.11170624517613614,-0.1301243989770756,-0.10960985369654579,-0.12086891564909046,0.008470705783718965,-0.11836720850525999,-0.11850362432498437,-0.1221604253913006,-0.11726830505569832,-0.12256421861684218,-0.1197727563788171,0.0021610998201976655
71,0.3859987735748291,0.034373259537220265,0.08944234848022461,0.008457850939456998,355,8560.225271815108,0.8556534029591116,"{'columntransformer__countvectorizer__max_features': 355, 'svr__C': 8560.225271815108, 'svr__gamma': 0.8556534029591116}",-0.12644633694057225,-0.12596285607926905,-0.11229273174559476,-0.13124047032091105,-0.10954244574008612,-0.12109696816528663,0.00855809341938832,-0.030091658581089833,-0.029916759002437458,-0.029314390503493278,-0.028893251618347115,-0.0303977904644662,-0.029722770033966776,0.0005448371691506396
72,0.3473454475402832,0.014427859352767252,0.09003186225891113,0.013368145366256112,254,0.005480011325495234,0.0015761983043265646,"{'columntransformer__countvectorizer__max_features': 254, 'svr__C': 0.005480011325495234, 'svr__gamma': 0.0015761983043265646}",-0.12700104970195655,-0.1267554607714479,-0.11202366948727782,-0.12982581109269886,-0.10993013808789612,-0.12110722582825544,0.008367696612527068,-0.11952249456394963,-0.11971845149504155,-0.12336336512127206,-0.11863607624225576,-0.12374711068236988,-0.12099749962097776,0.0021234690934744957
73,0.3674150943756104,0.013617283128995732,0.07910361289978027,0.004308874951316792,356,46.9597636640806,0.8778004720115009,"{'columntransformer__countvectorizer__max_features': 356, 'svr__C': 46.9597636640806, 'svr__gamma': 0.8778004720115009}",-0.12652520689593447,-0.12605715996532915,-0.11238429886830599,-0.1313149029991381,-0.10960010137423036,-0.12117633402058761,0.008561921843533176,-0.03009611535585153,-0.029928336966037365,-0.029320572961894772,-0.028902777257769997,-0.030404525859425022,-0.029730465680195738,0.0005441121247361034
74,0.3612378597259521,0.012622442329854775,0.08398985862731934,0.0015999733495634804,385,0.15112968672413848,0.7876313602261799,"{'columntransformer__countvectorizer__max_features': 385, 'svr__C': 0.15112968672413848, 'svr__gamma': 0.7876313602261799}",-0.12628621957885264,-0.12580706999040947,-0.11294747448984163,-0.132235902025151,-0.10889551500731372,-0.12123443621831372,0.008813449449278818,-0.08303893627664674,-0.08262072074464684,-0.08474463101657868,-0.07992847281654372,-0.08596850899234248,-0.08326025396935169,0.0020541066381617686
75,0.36070761680603025,0.016245052610281717,0.08551435470581055,0.009951708139504517,230,1556.7170063330993,0.9345594490671635,"{'columntransformer__countvectorizer__max_features': 230, 'svr__C': 1556.7170063330993, 'svr__gamma': 0.9345594490671635}",-0.12650529917196046,-0.12620356311123368,-0.11246527421392175,-0.1314146489224914,-0.10962590655225257,-0.12124293839437197,0.008576324980881636,-0.030100197237086845,-0.02993567735738366,-0.02933525261510667,-0.02890467344081184,-0.030407992051200365,-0.029736758540317876,0.0005432832463868707
76,0.35305299758911135,0.01229788636247565,0.08915123939514161,0.015950658196992925,384,0.0012597224327260904,0.0098858398780636,"{'columntransformer__countvectorizer__max_features': 384, 'svr__C': 0.0012597224327260904, 'svr__gamma': 0.0098858398780636}",-0.12710605458022878,-0.12686733459208582,-0.11214390245338998,-0.13005280975038552,-0.1101412618554539,-0.1212622726463088,0.008362554696631625,-0.11968357296710219,-0.1197596783546486,-0.12352147766438605,-0.11885292376922159,-0.12386139668209448,-0.12113580988749058,0.0021135057707157064
77,0.3671885013580322,0.013948680214001193,0.08546628952026367,0.004789470885633478,375,5.727427792437611,0.9065990550639403,"{'columntransformer__countvectorizer__max_features': 375, 'svr__C': 5.727427792437611, 'svr__gamma': 0.9065990550639403}",-0.12661430150841638,-0.12616549012323217,-0.11248646143547243,-0.13141346743195345,-0.10967666046229846,-0.12127127619227455,0.00856706924111471,-0.030105082421214343,-0.029941749583390638,-0.029327807121628954,-0.028912633862160562,-0.03041363042183743,-0.029740180682046386,0.0005444636894589103
78,0.3501983642578125,0.018189055224388764,0.09900918006896972,0.01501140448331641,283,0.010522748562776567,0.3608343691152801,"{'columntransformer__countvectorizer__max_features': 283, 'svr__C': 0.010522748562776567, 'svr__gamma': 0.3608343691152801}",-0.12710456743304685,-0.12686387069054167,-0.11217747208107037,-0.13041898462726462,-0.11015280803862337,-0.12134354057410937,0.008429430183892698,-0.11685487137851469,-0.11697100980572984,-0.12069913156462388,-0.11601749871030201,-0.12109986729697289,-0.11832847575122865,0.0021286361177790796
79,0.3513951301574707,0.01742292701661703,0.07773723602294921,0.004859670897891451,233,0.0014914483439748454,0.14215683423535105,"{'columntransformer__countvectorizer__max_features': 233, 'svr__C': 0.0014914483439748454, 'svr__gamma': 0.14215683423535105}",-0.12713873855254468,-0.1269041527331735,-0.11225433013977801,-0.13048551991755772,-0.11013318202998461,-0.1213831846746077,0.008442257283957842,-0.11950350406146235,-0.11960344206577972,-0.1232693724297073,-0.11857441968853596,-0.12372409503301192,-0.12093496665569944,0.0021271065934407953
80,0.38539738655090333,0.03710222286161906,0.11138949394226075,0.024550062119249302,235,75.91534268264388,1.0225460198205134,"{'columntransformer__countvectorizer__max_features': 235, 'svr__C': 75.91534268264388, 'svr__gamma': 1.0225460198205134}",-0.1267617290871447,-0.12641085875674962,-0.11268506399599165,-0.13158147888705773,-0.10978703083696317,-0.12144523231278137,0.008582776813323737,-0.030125832093154975,-0.029964136729879465,-0.0293364104119199,-0.028923037506981674,-0.03042924426363242,-0.029755732201113688,0.0005483130661557464
81,0.3555165767669678,0.02467962749146254,0.08564963340759277,0.012046427232074412,106,0.002729887615012248,0.0010785354502029863,"{'columntransformer__countvectorizer__max_features': 106, 'svr__C': 0.002729887615012248, 'svr__gamma': 0.0010785354502029863}",-0.12745104050658665,-0.1272280758146662,-0.11252339792366543,-0.13049535833756018,-0.11040090604478936,-0.12161975572545355,0.008400473457672076,-0.12012406836533802,-0.12023056493946724,-0.1238906231519856,-0.11930303716506373,-0.12437474485927304,-0.12158460769622552,0.0021106749481475335
82,0.3389411449432373,0.015585769296995252,0.0806187629699707,0.006347379008199748,163,0.15515184532836598,3222.4590769845813,"{'columntransformer__countvectorizer__max_features': 163, 'svr__C': 0.15515184532836598, 'svr__gamma': 3222.4590769845813}",-0.12673039559424212,-0.1262679241472935,-0.1133799543390466,-0.13255105490948724,-0.1092472395317575,-0.1216353137043654,0.008811239243083378,-0.08264765713887894,-0.08214442454642261,-0.08421926372781607,-0.07943718339351984,-0.08556406287568061,-0.08280251833646361,0.0020695818153049148
83,0.3608506202697754,0.004296492677720013,0.08175168037414551,0.0018585785211159154,400,0.001143877442545142,0.002787014263658338,"{'columntransformer__countvectorizer__max_features': 400, 'svr__C': 0.001143877442545142, 'svr__gamma': 0.002787014263658338}",-0.12746750278050747,-0.12725344298426458,-0.11254019958898435,-0.13052011727395352,-0.11042478714043025,-0.12164120995362804,0.008401361476325366,-0.12014876617767813,-0.12024493683732601,-0.12390872907935771,-0.11932782148424147,-0.12439140395424451,-0.12160433150656957,0.002108418515250691
84,0.3416327953338623,0.018677122225972464,0.10376205444335937,0.021864086978472592,384,0.46417268938202455,4.605705113434537,"{'columntransformer__countvectorizer__max_features': 384, 'svr__C': 0.46417268938202455, 'svr__gamma': 4.605705113434537}",-0.12679965329702514,-0.12638182314396468,-0.11332017505882526,-0.13229475312965797,-0.10949653763616272,-0.12165858845312716,0.008709903681544074,-0.04645192308866084,-0.046058998259934376,-0.04766915446428577,-0.04453533632372626,-0.04838078765070826,-0.0466192399574631,0.001333408474260703
85,0.3480844020843506,0.023608336411912914,0.09129300117492675,0.00882188751318659,439,0.06901052603801872,0.7231162914761139,"{'columntransformer__countvectorizer__max_features': 439, 'svr__C': 0.06901052603801872, 'svr__gamma': 0.7231162914761139}",-0.12737385108641222,-0.12712438332216397,-0.11259443746190534,-0.1308999399101721,-0.11033516957873817,-0.12166555627187836,0.008465460681079158,-0.10329577362974945,-0.10314911666045239,-0.10631501942317818,-0.10167201596615387,-0.10694871684500826,-0.10427612850490844,0.002015562358525845
86,0.3593503475189209,0.02584336500340179,0.07980237007141114,0.0015359594628938287,405,0.4070940278643459,196.64601225594342,"{'columntransformer__countvectorizer__max_features': 405, 'svr__C': 0.4070940278643459, 'svr__gamma': 196.64601225594342}",-0.12683251383786007,-0.12641783843034035,-0.11331507445772528,-0.13228555830162403,-0.10953476253036318,-0.12167714951158257,0.008705769473466948,-0.05058143476131413,-0.05009916897807954,-0.05138534105250818,-0.048126659858919306,-0.05264688524727265,-0.05056789797961876,0.001494652797125855
87,0.3696883678436279,0.012771584977118533,0.07793536186218261,0.008139798308850803,263,0.40468470688472197,543.6877005688611,"{'columntransformer__countvectorizer__max_features': 263, 'svr__C': 0.40468470688472197, 'svr__gamma': 543.6877005688611}",-0.12683674479340956,-0.126423009861629,-0.11331237153676703,-0.13227881460668517,-0.10954005607912115,-0.1216781993755224,0.008704234127920695,-0.05079197230057302,-0.050319486623786006,-0.051607283038228154,-0.04836779899728948,-0.052877037980944085,-0.05079271578816415,0.0014907774244097974
88,0.3639384746551514,0.027562779290122005,0.09598011970520019,0.01805127925285076,296,0.5507866921248569,78.93596123796623,"{'columntransformer__countvectorizer__max_features': 296, 'svr__C': 0.5507866921248569, 'svr__gamma': 78.93596123796623}",-0.12691078561312333,-0.1264991079493707,-0.11328296920309598,-0.13219184882591162,-0.10964452464299444,-0.12170584724689922,0.00867690426557014,-0.04224294527336637,-0.041759301839991436,-0.043316911772338686,-0.040319488487824046,-0.04391464652305521,-0.04231065877931515,0.001253687400525523
89,0.37296085357666015,0.02198020987315973,0.08196563720703125,0.005189719797364172,366,0.551321278009686,124.0164260243553,"{'columntransformer__countvectorizer__max_features': 366, 'svr__C': 0.551321278009686, 'svr__gamma': 124.0164260243553}",-0.12691187861894476,-0.12650030549426394,-0.11328255453690723,-0.13219121463786948,-0.10964592894529339,-0.12170637644665576,0.00867670455847631,-0.04221379884495077,-0.04174145932536012,-0.0432891547658088,-0.04029266410369319,-0.04388967303087745,-0.04228535001413807,0.0012532525771250932
90,0.31964817047119143,0.02173389138769832,0.07554717063903808,0.004721521902099983,404,0.13151848841217453,563.5467967084514,"{'columntransformer__countvectorizer__max_features': 404, 'svr__C': 0.13151848841217453, 'svr__gamma': 563.5467967084514}",-0.12699833037515282,-0.1265974122718871,-0.11323818574478792,-0.13214172982781264,-0.10961896271117212,-0.12171892418616252,0.008702168067347124,-0.08842991828728598,-0.08800640883265458,-0.09037337172246453,-0.08565701944100435,-0.09154231017025766,-0.08880180569073341,0.0020317884512691324
91,0.357219934463501,0.01569372001458726,0.08178958892822266,0.01201811768867724,263,0.5751508710261131,107.06160924042976,"{'columntransformer__countvectorizer__max_features': 263, 'svr__C': 0.5751508710261131, 'svr__gamma': 107.06160924042976}",-0.12694197950253172,-0.12653204720558087,-0.11327255237349287,-0.13216294519912636,-0.10968604416822418,-0.1217191136897912,0.008667819023278456,-0.04105056718618368,-0.04055759263651546,-0.04208513966505884,-0.039124248733310225,-0.0426349623062841,-0.04109050210547046,0.0012268985948523275
92,0.3644040584564209,0.008818475788604566,0.08139543533325196,0.009213253316469128,386,0.679456967421529,7.445515613470724,"{'columntransformer__countvectorizer__max_features': 386, 'svr__C': 0.679456967421529, 'svr__gamma': 7.445515613470724}",-0.126943813446985,-0.12653228539309264,-0.11327008978472579,-0.13216540849401873,-0.10969251377133453,-0.12172082217803133,0.008667344235548073,-0.037966623637207236,-0.03718041294588629,-0.03820088302800378,-0.03555132386567932,-0.039308012688236936,-0.037641451233002714,0.001247182169821885
93,0.3648099899291992,0.010675437365850426,0.08324942588806153,0.01182047536668255,216,0.6632537204907526,2493.789225970655,"{'columntransformer__countvectorizer__max_features': 216, 'svr__C': 0.6632537204907526, 'svr__gamma': 2493.789225970655}",-0.12694988910869998,-0.1265403927197316,-0.11326611391329713,-0.13215403352000876,-0.10969967563475248,-0.12172202097929799,0.00866502566585156,-0.038396101520825725,-0.0376535762686304,-0.03869908240526841,-0.035987361192100734,-0.03976660851606015,-0.038100545980577084,0.0012559215879058487
94,0.3704488277435303,0.016664999336111902,0.08171143531799316,0.007221852169945123,240,0.6159843235168415,202.12362532502263,"{'columntransformer__countvectorizer__max_features': 240, 'svr__C': 0.6159843235168415, 'svr__gamma': 202.12362532502263}",-0.12696331487524304,-0.12655879161176514,-0.11325681265349212,-0.13212087320517596,-0.10971508005759512,-0.12172297448065428,0.008658267924026682,-0.039525110320747014,-0.03890476723806211,-0.040069384072011875,-0.037220311276306914,-0.0410272278340577,-0.039349360148237124,0.0012724051634531604
95,0.36722116470336913,0.010840465708806611,0.08407564163208008,0.012600611382488075,297,28.95824880136255,1.4051989485754788,"{'columntransformer__countvectorizer__max_features': 297, 'svr__C': 28.95824880136255, 'svr__gamma': 1.4051989485754788}",-0.12709272460315474,-0.12673449357098102,-0.11304739648755154,-0.13183224458239454,-0.10998650565357325,-0.12173867297953103,0.008592508408955571,-0.030148407674904603,-0.030008486010407013,-0.02934372214684016,-0.028958052772022746,-0.030468162082508424,-0.029785366137336587,0.0005526823241737218
96,0.3670905590057373,0.006969982981348444,0.08648800849914551,0.010534923726033596,423,5708.021002403248,1.4092226016694942,"{'columntransformer__countvectorizer__max_features': 423, 'svr__C': 5708.021002403248, 'svr__gamma': 1.4092226016694942}",-0.1271019504287035,-0.12674763416630794,-0.11306911975737914,-0.1318430111626203,-0.10999400579748846,-0.12175114426249986,0.008591270801340775,-0.030151915108017433,-0.03000847493450354,-0.02934242514034144,-0.028958378251598235,-0.030470315439582615,-0.029786301774808656,0.0005537856160677053
97,0.35731115341186526,0.017210416429719735,0.0964583396911621,0.016780175549735935,204,0.019703201236221372,0.6166725865678272,"{'columntransformer__countvectorizer__max_features': 204, 'svr__C': 0.019703201236221372, 'svr__gamma': 0.6166725865678272}",-0.12758586068515287,-0.12737841755122636,-0.11258028769669814,-0.13066787940171418,-0.1105991746544948,-0.12176232399785727,0.00841057307557166,-0.11468661707765761,-0.11475752923284928,-0.11860915447575344,-0.11410326984937144,-0.1189272625013923,-0.11621676662740481,0.0020979946400716855
98,0.3753310203552246,0.013771340688562544,0.08797245025634766,0.009023056692276214,417,0.966077216989378,9877.079220385798,"{'columntransformer__countvectorizer__max_features': 417, 'svr__C': 0.966077216989378, 'svr__gamma': 9877.079220385798}",-0.12705811432925837,-0.12668539212428448,-0.1132048987812654,-0.13203118694068156,-0.10985839623557546,-0.12176759768221304,0.008633243012895761,-0.03440790499405273,-0.033422561222771416,-0.03434790262338204,-0.03268065917453012,-0.035276850671403584,-0.03402717573722798,0.0008931039702433769
99,0.38741579055786135,0.012573243989202164,0.0865096092224121,0.010466772141273572,320,0.01239779246481059,0.5551045617007078,"{'columntransformer__countvectorizer__max_features': 320, 'svr__C': 0.01239779246481059, 'svr__gamma': 0.5551045617007078}",-0.12757737276180303,-0.12736884768868928,-0.11261843363004445,-0.1307085965997771,-0.11057847300647064,-0.12177034473735689,0.008413948251393018,-0.11678070780598566,-0.11684798395677133,-0.12063250918484386,-0.11610691571046096,-0.12102354712310093,-0.11827833275623253,0.0021015317624760855
100,0.37692484855651853,0.00560677197936919,0.0802495002746582,0.0022061113736319142,366,0.9991927615593272,12.217329055960926,"{'columntransformer__countvectorizer__max_features': 366, 'svr__C': 0.9991927615593272, 'svr__gamma': 12.217329055960926}",-0.1270694587934374,-0.12670032557401467,-0.11319907873444775,-0.1320183126491368,-0.10987470101853625,-0.12177237535391457,0.008629937275678876,-0.03406053178787308,-0.033052527414486665,-0.033954234066181276,-0.032403342239591036,-0.03488625593162679,-0.03367137828795177,0.0008600310866952442
101,0.36400341987609863,0.014061854635722924,0.08170571327209472,0.0051317085468169255,265,1.195324260750905,1.9017485736879176,"{'columntransformer__countvectorizer__max_features': 265, 'svr__C': 1.195324260750905, 'svr__gamma': 1.9017485736879176}",-0.12709385700677417,-0.12674327377581204,-0.11315562517455417,-0.1319553211338642,-0.10993003555487213,-0.12177562252917533,0.00861637656684867,-0.032744878589374284,-0.0316952017252099,-0.03227264949841091,-0.031134343691688608,-0.03332892438537184,-0.03223519957801111,0.0007695310921436748
102,0.37557759284973147,0.027539113974101054,0.08667578697204589,0.012212741831656881,299,1299.204550994313,1.7637732995638975,"{'columntransformer__countvectorizer__max_features': 299, 'svr__C': 1299.204550994313, 'svr__gamma': 1.7637732995638975}",-0.12714879692970046,-0.1267917580209562,-0.11311239862649648,-0.13187703683067717,-0.11001775734638229,-0.12178954955084254,0.008594987626936628,-0.030154005737617468,-0.03001982428175897,-0.029350754884585058,-0.028964649792571264,-0.03047559190390715,-0.02979296532008798,0.0005530733960171864
103,0.3404239654541016,0.023586831426041423,0.08840775489807129,0.018094162973248208,406,0.10976837254145264,196.69663295804668,"{'columntransformer__countvectorizer__max_features': 406, 'svr__C': 0.10976837254145264, 'svr__gamma': 196.69663295804668}",-0.1272449034610591,-0.12690063302993174,-0.11310771830379956,-0.13176502210970048,-0.10996105246841291,-0.12179586587458076,0.008610243329197052,-0.09375132523104766,-0.09340119377626563,-0.0960370034863312,-0.09138122337908329,-0.09704410097143568,-0.0943229693688327,0.002008620764910917
104,0.36080093383789064,0.01864174094830211,0.07527146339416504,0.006751399870315991,179,1.357644946961676,350.9300253955309,"{'columntransformer__countvectorizer__max_features': 179, 'svr__C': 1.357644946961676, 'svr__gamma': 350.9300253955309}",-0.12713437950980166,-0.12678556287964543,-0.11316085565770037,-0.131937469493559,-0.10997539162651626,-0.12179873183344454,0.008608552721874298,-0.03209818019022124,-0.031085270613012313,-0.0314434473585437,-0.030486079529052485,-0.032504345224378284,-0.0315234645830416,0.0007165206659282478
105,0.36281814575195315,0.023192726722181645,0.08161139488220215,0.010671472611334389,324,15.855059934625963,2.095458446458717,"{'columntransformer__countvectorizer__max_features': 324, 'svr__C': 15.855059934625963, 'svr__gamma': 2.095458446458717}",-0.12716665996860022,-0.12680773573027515,-0.1131297114992493,-0.13188752759949243,-0.11002756035231318,-0.12180383902998607,0.008595357278057665,-0.03016793428834597,-0.030021207549426058,-0.029353172457939215,-0.028970311850924652,-0.030485153364192767,-0.02979955590216573,0.0005552980900154674
106,0.3598869800567627,0.013375755902267144,0.08869404792785644,0.007054281671968436,214,102.03893518461526,2.2862033526925667,"{'columntransformer__countvectorizer__max_features': 214, 'svr__C': 102.03893518461526, 'svr__gamma': 2.2862033526925667}",-0.12716872543511262,-0.12681123696302163,-0.11313529188810513,-0.13188373123670183,-0.11003066336443885,-0.12180592977747602,0.008593155649066408,-0.030164044514783637,-0.03001965801286859,-0.02935145155622653,-0.02896827702121606,-0.030479039280648337,-0.029796494077148628,0.0005540342513596924
107,0.36103205680847167,0.012496105518902397,0.08595814704895019,0.009647743093936506,224,1.6005432304200042,347.3718510287029,"{'columntransformer__countvectorizer__max_features': 224, 'svr__C': 1.6005432304200042, 'svr__gamma': 347.3718510287029}",-0.12716019442342633,-0.12681181596740743,-0.11314739808798602,-0.13190781562385206,-0.11001208283145006,-0.12180786138682438,0.00860046652510487,-0.031108237046894107,-0.03034846502155559,-0.03033656325201569,-0.029659340621021678,-0.03145706637887724,-0.03058193446407286,0.0006338366806244613
108,0.3720530033111572,0.013560329292910752,0.0786365032196045,0.004659605147017121,400,113.90129169054006,2.2918759503297106,"{'columntransformer__countvectorizer__max_features': 400, 'svr__C': 113.90129169054006, 'svr__gamma': 2.2918759503297106}",-0.12717106730242905,-0.12681267259432233,-0.11313528390675319,-0.1318897885696654,-0.11003068358568124,-0.12180789919177024,0.008595032120200755,-0.03016392733914085,-0.030023039037626036,-0.02935178291677803,-0.02896987983501089,-0.030488383696426945,-0.029799402564996552,0.0005560679619176695
109,0.36002020835876464,0.022236377743222364,0.09829034805297851,0.015816979190391534,261,4515.079282411627,2.461377626415975,"{'columntransformer__countvectorizer__max_features': 261, 'svr__C': 4515.079282411627, 'svr__gamma': 2.461377626415975}",-0.12717286130505356,-0.12681340188679638,-0.11313591036181012,-0.13188997303674369,-0.11003199433116832,-0.1218088281843144,0.008594898602777607,-0.03016801834925447,-0.03002330832631912,-0.029350772393505475,-0.028973377405006873,-0.030486227201567666,-0.029800340735130722,0.0005552155730255855
110,0.39644775390625,0.06074540930834589,0.08191924095153809,0.005387877652021158,224,1.779651551073729,1588.7987943844682,"{'columntransformer__countvectorizer__max_features': 224, 'svr__C': 1.779651551073729, 'svr__gamma': 1588.7987943844682}",-0.12716761491775583,-0.1268147103753722,-0.11314408558489378,-0.13190146117831475,-0.11002153988846827,-0.12180988238896095,0.008598309329673018,-0.030790251606807324,-0.03024033040319862,-0.029988710828637435,-0.029430631140894663,-0.031094234656886773,-0.030308831727284963,0.0005877123366605776
111,0.36040077209472654,0.00927433998076509,0.08622150421142578,0.007622424473992464,379,1.9177594617393376,3.0938758096451413,"{'columntransformer__countvectorizer__max_features': 379, 'svr__C': 1.9177594617393376, 'svr__gamma': 3.0938758096451413}",-0.12717050736718735,-0.12681445936703759,-0.11314189223568545,-0.13189714936463087,-0.11002607193061498,-0.12181001605303124,0.0085968283459808,-0.030490295159509618,-0.030135923275705682,-0.029712564831636732,-0.029214982524620698,-0.030801471317672097,-0.030071047421828968,0.0005612225022730951
112,0.3902690887451172,0.02776344472951674,0.0796889305114746,0.0069774926118727106,285,20.98594754183932,2.6665728785339224,"{'columntransformer__countvectorizer__max_features': 285, 'svr__C': 20.98594754183932, 'svr__gamma': 2.6665728785339224}",-0.12717489757282263,-0.12681557396829354,-0.11313728835956356,-0.1318905551566265,-0.11003328256717274,-0.12181031952489581,0.008594911159111117,-0.03016556311940615,-0.030024762484926297,-0.029353670552990752,-0.028975313073306766,-0.030489325987058592,-0.02980172704353771,0.0005547302901886481
113,0.3682046413421631,0.018305838385198597,0.09073100090026856,0.009059677696613906,176,44.33460607198275,3.2514036354448486,"{'columntransformer__countvectorizer__max_features': 176, 'svr__C': 44.33460607198275, 'svr__gamma': 3.2514036354448486}",-0.12717706675567125,-0.1268170782013367,-0.11313886378612374,-0.13188997336436026,-0.110034470542752,-0.12181149053004878,0.008594577206937608,-0.030165014948661646,-0.030023939412767545,-0.029353578221711925,-0.028970835434665446,-0.03048544698651964,-0.029799763000865242,0.0005549825842960064
114,0.41390151977539064,0.03671822926902499,0.11488986015319824,0.048123330267523017,327,80.52482749563514,3.1350721041641294,"{'columntransformer__countvectorizer__max_features': 327, 'svr__C': 80.52482749563514, 'svr__gamma': 3.1350721041641294}",-0.1271774696077295,-0.12681724631249303,-0.11313850815466621,-0.13189074149223948,-0.11003475646309228,-0.12181174440604407,0.008594820656879916,-0.030171803957028825,-0.030029057378307304,-0.029353173830286634,-0.028973959549296935,-0.03048675046799354,-0.02980294903658265,0.0005557489790117954
115,0.38024678230285647,0.010414246145992078,0.0773843765258789,0.008027166823193837,237,2.7887619563518946,3.4176649799780123,"{'columntransformer__countvectorizer__max_features': 237, 'svr__C': 2.7887619563518946, 'svr__gamma': 3.4176649799780123}",-0.12717785811150956,-0.12681744998628164,-0.11313873528222514,-0.13189065810030903,-0.11003517935536954,-0.12181197616713897,0.008594711598401627,-0.03016781731082721,-0.03002600590928078,-0.029358192511678902,-0.02897828888127481,-0.030488425894229808,-0.0298037461014583,0.0005532867809757653
116,0.3550875663757324,0.008253603935519332,0.11080288887023926,0.00641068065089334,388,794.4665279926453,3.7039634614495203,"{'columntransformer__countvectorizer__max_features': 388, 'svr__C': 794.4665279926453, 'svr__gamma': 3.7039634614495203}",-0.12717840633027772,-0.12681790991802497,-0.11313884192104535,-0.13189059762712163,-0.11003545027228886,-0.1218122412137517,0.008594723676760252,-0.030169668397502503,-0.030023515707262815,-0.029356937814076393,-0.028977527363836963,-0.03048807987512706,-0.029803145831561146,0.0005536756752127474
117,0.37100982666015625,0.021278717798149265,0.07792835235595703,0.001385739043991994,288,785.760072741061,4.1041020632686,"{'columntransformer__countvectorizer__max_features': 288, 'svr__C': 785.760072741061, 'svr__gamma': 4.1041020632686}",-0.1271785919505515,-0.12681808317209298,-0.11313885417911314,-0.1318904980405777,-0.11003566899200647,-0.12181233926686834,0.008594681268182695,-0.03016936584754544,-0.030024001624778997,-0.029354864956745212,-0.028978955052738082,-0.030491879009024555,-0.029803813298166455,0.0005545253332912083
118,0.3845719337463379,0.06279851047423701,0.09081177711486817,0.015659814892352505,132,2.0931900135085897,5.835550435607174,"{'columntransformer__countvectorizer__max_features': 132, 'svr__C': 2.0931900135085897, 'svr__gamma': 5.835550435607174}",-0.12717838861064718,-0.1268180617949181,-0.11313888947082625,-0.13189042868507891,-0.11003597061784874,-0.12181234783586384,0.00859454733922444,-0.030171366729471242,-0.03001646586649832,-0.02936118754358101,-0.02898800483038461,-0.03048223260441146,-0.029803851514869327,0.0005480931311724915
119,0.3676599025726318,0.026743878394929702,0.08180909156799317,0.005550592915483385,101,788.7121626214058,7.944823245862213,"{'columntransformer__countvectorizer__max_features': 101, 'svr__C': 788.7121626214058, 'svr__gamma': 7.944823245862213}",-0.12717896362984832,-0.12681811071095903,-0.11313878509962626,-0.1318902270333287,-0.11003601504586857,-0.12181242030392618,0.008594586443273796,-0.030162135618589832,-0.03001095048277981,-0.02935068427038523,-0.02898467463766703,-0.03048760707343724,-0.029799210416571832,0.0005504693913398079
120,0.3713991641998291,0.021859143892340935,0.08102564811706543,0.008133496924887428,326,2.5060655923444193,4.890676127605643,"{'columntransformer__countvectorizer__max_features': 326, 'svr__C': 2.5060655923444193, 'svr__gamma': 4.890676127605643}",-0.12717891860215247,-0.1268182331907968,-0.11313883819926111,-0.13189038708257228,-0.11003590791701211,-0.12181245699835894,0.008594651261726614,-0.03016994473183183,-0.030021383927112715,-0.029355110631999446,-0.028975031298189107,-0.03048774188116232,-0.029801842494059084,0.0005544982917384597
121,0.37555618286132814,0.02503938892535223,0.07880077362060547,0.00789742306759317,210,556.4576581392081,5.222304071218556,"{'columntransformer__countvectorizer__max_features': 210, 'svr__C': 556.4576581392081, 'svr__gamma': 5.222304071218556}",-0.12717894649082445,-0.1268182297259707,-0.11313883813854492,-0.13189035055869616,-0.11003594525495344,-0.12181246203379795,0.008594635555443793,-0.0301722439263465,-0.030012631984570513,-0.029356660331140184,-0.028976638715336015,-0.03048326149357563,-0.029800287290193767,0.0005522857276007475
122,0.36900787353515624,0.017003150574413255,0.080928373336792,0.008087995502980488,213,14.781041949868875,6.840519342371567,"{'columntransformer__countvectorizer__max_features': 213, 'svr__C': 14.781041949868875, 'svr__gamma': 6.840519342371567}",-0.12717902024529393,-0.12681826584540423,-0.11313881986784823,-0.131890306254804,-0.11003600188716603,-0.12181248282010329,0.00859462675148284,-0.030157760281179256,-0.030009195161046654,-0.029354983324015076,-0.028977525726032027,-0.03047917937495875,-0.02979572877344635,0.0005490814536890873
123,0.3689903736114502,0.01126353632105339,0.08232884407043457,0.008499960336746359,431,1089.9527722367181,8.135419592303386,"{'columntransformer__countvectorizer__max_features': 431, 'svr__C': 1089.9527722367181, 'svr__gamma': 8.135419592303386}",-0.12717903196033847,-0.12681827107748442,-0.11313881655990392,-0.13189029703582938,-0.11003601112538983,-0.12181248555178921,0.008594624797961291,-0.030157990400765507,-0.03002570539974155,-0.029351253759370536,-0.028969682615865886,-0.030474512902328853,-0.029795829015614467,0.0005522283714626596
